|dates|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Wallace_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Wallace_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Wallace_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
