|dates|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lake_California_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lake_California_UnitedStates.TotalPopulation.data|Lake_California_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|64386.0|0
