|dates|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cooke_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cooke_Texas_UnitedStates.TotalPopulation.data|Cooke_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|41257.0|0
