|dates|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Hays_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Hays_Texas_UnitedStates.TotalPopulation.data|Hays_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|230191.0|0
