|dates|Hampton_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Hampton_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Hampton_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Hampton_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Hampton_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Hampton_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Hampton_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Hampton_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-02|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-03|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-04|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-05|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-06|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-07|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-08|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-09|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-10|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-11|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-12|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-13|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-14|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-15|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-16|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-17|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-18|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-19|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-20|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-21|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-22|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-23|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-24|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-25|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-26|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-27|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-28|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-29|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-30|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-01-31|8077.5|0|233.0|0|2.803682088923651|0|8310.5|0
0|2020-02-01|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-02|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-03|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-04|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-05|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-06|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-07|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-08|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-09|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-10|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-11|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-12|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-13|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-14|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-15|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-16|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-17|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-18|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-19|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-20|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-21|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-22|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-23|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-24|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-25|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-26|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-27|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-28|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-02-29|8078.5|0|242.0|0|2.9084790577489334|0|8320.5|0
0|2020-03-01|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-02|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-03|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-04|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-05|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-06|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-07|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-08|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-09|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-10|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-11|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-12|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-13|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-14|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-15|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-16|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-17|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-18|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-19|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-20|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-21|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-22|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-23|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-24|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-25|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-26|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-27|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-28|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-29|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-30|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-03-31|8016.0|0|239.0|0|2.8952150211992733|0|8255.0|0
0|2020-04-01|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-02|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-03|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-04|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-05|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-06|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-07|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-08|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-09|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-10|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-11|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-12|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-13|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-14|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-15|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-16|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-17|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-18|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-19|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-20|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-21|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-22|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-23|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-24|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-25|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-26|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-27|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-28|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-29|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-04-30|7490.0|0|542.0|0|6.74800796812749|0|8032.0|0
0|2020-05-01|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-02|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-03|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-04|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-05|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-06|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-07|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-08|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-09|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-10|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-11|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-12|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-13|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-14|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-15|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-16|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-17|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-18|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-19|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-20|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-21|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-22|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-23|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-24|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-25|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-26|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-27|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-28|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-29|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-30|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-05-31|7684.0|0|590.0|0|7.130771090161953|0|8274.0|0
0|2020-06-01|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-02|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-03|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-04|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-05|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-06|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-07|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-08|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-09|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-10|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-11|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-12|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-13|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-14|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-15|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-16|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-17|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-18|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-19|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-20|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-21|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-22|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-23|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-24|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-25|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-26|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-27|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-28|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-29|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-06-30|7914.0|0|531.0|0|6.287744227353463|0|8445.0|0
0|2020-07-01|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-02|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-03|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-04|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-05|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-06|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-07|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-08|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-09|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-10|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-11|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-12|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-13|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-14|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-15|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-16|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-17|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-18|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-19|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-20|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-21|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-22|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-23|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-24|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-25|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-26|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-27|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-28|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-29|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-30|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-07-31|7873.0|0|587.0|0|6.938534278959811|0|8460.0|0
0|2020-08-01|8003.0|0|408.0|0|4.8507906313161335|0|8411.0|0
0|2020-08-02|8003.0|0|408.0|0|4.8507906313161335|0|8411.0|0
0|2020-08-03|8003.0|0|408.0|0|4.8507906313161335|0|8411.0|0
