|dates|Livingston_Michigan_UnitedStates.BLS_EmployedPopulation.data|Livingston_Michigan_UnitedStates.BLS_EmployedPopulation.missing|Livingston_Michigan_UnitedStates.BLS_UnemployedPopulation.data|Livingston_Michigan_UnitedStates.BLS_UnemployedPopulation.missing|Livingston_Michigan_UnitedStates.BLS_UnemploymentRate.data|Livingston_Michigan_UnitedStates.BLS_UnemploymentRate.missing|Livingston_Michigan_UnitedStates.BLS_LaborForcePopulation.data|Livingston_Michigan_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-02|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-03|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-04|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-05|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-06|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-07|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-08|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-09|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-10|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-11|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-12|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-13|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-14|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-15|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-16|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-17|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-18|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-19|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-20|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-21|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-22|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-23|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-24|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-25|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-26|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-27|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-28|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-29|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-30|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-01-31|100160.5|0|3346.0|0|3.232647225053499|0|103506.5|0
0|2020-02-01|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-02|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-03|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-04|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-05|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-06|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-07|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-08|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-09|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-10|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-11|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-12|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-13|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-14|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-15|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-16|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-17|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-18|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-19|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-20|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-21|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-22|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-23|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-24|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-25|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-26|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-27|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
0|2020-02-28|100509.5|0|3229.0|0|3.1126341714985277|0|103738.5|0
