|dates|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Minnehaha_SouthDakota_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Minnehaha_SouthDakota_UnitedStates.TotalPopulation.data|Minnehaha_SouthDakota_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|193134.0|0
