|dates|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Yuba_California_UnitedStates.NYT_ConfirmedDeaths.data|Yuba_California_UnitedStates.NYT_ConfirmedDeaths.missing|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Yuba_California_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
