|dates|Platte_Nebraska_UnitedStates.BLS_EmployedPopulation.data|Platte_Nebraska_UnitedStates.BLS_EmployedPopulation.missing|Platte_Nebraska_UnitedStates.BLS_UnemployedPopulation.data|Platte_Nebraska_UnitedStates.BLS_UnemployedPopulation.missing|Platte_Nebraska_UnitedStates.BLS_UnemploymentRate.data|Platte_Nebraska_UnitedStates.BLS_UnemploymentRate.missing|Platte_Nebraska_UnitedStates.BLS_LaborForcePopulation.data|Platte_Nebraska_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-02|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-03|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-04|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-05|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-06|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-07|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-08|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-09|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-10|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-11|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-12|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-13|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-14|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-15|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-16|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-17|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-18|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-19|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-20|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-21|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-22|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-23|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-24|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-25|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-26|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-27|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-28|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-29|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-30|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-01-31|17164.0|0|518.0|0|2.929532858273951|0|17682.0|0
0|2020-02-01|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-02|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-03|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-04|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-05|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-06|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-07|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-08|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-09|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-10|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-11|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-12|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-13|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-14|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-15|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-16|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-17|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-18|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-19|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-20|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-21|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-22|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-23|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-24|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-25|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-26|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-27|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-28|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-02-29|17281.0|0|498.0|0|2.801057427301873|0|17779.0|0
0|2020-03-01|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-02|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-03|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-04|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-05|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-06|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-07|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-08|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-09|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-10|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-11|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-12|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-13|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-14|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-15|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-16|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-17|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-18|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-19|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-20|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-21|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-22|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-23|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-24|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-25|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-26|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-27|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-28|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-29|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-30|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-03-31|17274.5|0|625.5|0|3.494413407821229|0|17900.0|0
0|2020-04-01|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-02|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-03|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-04|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-05|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-06|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-07|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-08|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-09|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-10|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-11|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-12|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-13|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-14|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-15|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-16|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-17|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-18|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-19|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-20|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-21|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-22|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-23|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-24|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-25|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-26|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-27|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-28|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-29|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-04-30|16879.5|0|1417.0|0|7.744650616238078|0|18296.5|0
0|2020-05-01|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-02|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-03|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-04|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-05|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-06|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-07|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
0|2020-05-08|16611.0|0|1018.0|0|5.774575982755687|0|17629.0|0
