|dates|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|WallaWalla_Washington_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|WallaWalla_Washington_UnitedStates.TotalPopulation.data|WallaWalla_Washington_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|60760.0|0
