|dates|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Kerr_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Kerr_Texas_UnitedStates.TotalPopulation.data|Kerr_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|52600.0|0
