|dates|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_EmployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.data|York_Pennsylvania_UnitedStates.BLS_UnemployedPopulation.missing|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.data|York_Pennsylvania_UnitedStates.BLS_UnemploymentRate.missing|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.data|York_Pennsylvania_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-02|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-03|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-04|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-05|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-06|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-07|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-08|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-09|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-10|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-11|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-12|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-13|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-14|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-15|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-16|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-17|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-18|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-19|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-20|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-21|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-22|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-23|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-24|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-25|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-26|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-27|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-28|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-29|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-30|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-01-31|226856.5|0|10275.5|0|4.33324055800145|0|237132.0|0
0|2020-02-01|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-02|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-03|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-04|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-05|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-06|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-07|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-08|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-09|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-10|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-11|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-12|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-13|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-14|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-15|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-16|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-17|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-18|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-19|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-20|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-21|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-22|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-23|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-24|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-25|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-26|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-27|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-28|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-02-29|226395.5|0|10424.5|0|4.401866396419221|0|236820.0|0
0|2020-03-01|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-02|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-03|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-04|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-05|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-06|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-07|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-08|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-09|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-10|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-11|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-12|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-13|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-14|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-15|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-16|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-17|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-18|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-19|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-20|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-21|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-22|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-23|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-24|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-25|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-26|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-27|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-28|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-29|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-30|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-03-31|223916.0|0|11114.5|0|4.728960709354744|0|235030.5|0
0|2020-04-01|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-02|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-03|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-04|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-05|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-06|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-07|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-08|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-09|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-10|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-11|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-12|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-13|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-14|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-15|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-16|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-17|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-18|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-19|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-20|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-21|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-22|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-23|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-24|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-25|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
0|2020-04-26|198040.0|0|35611.0|0|15.241107463695855|0|233651.0|0
