|dates|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Hall_Nebraska_UnitedStates.NYT_ConfirmedDeaths.data|Hall_Nebraska_UnitedStates.NYT_ConfirmedDeaths.missing|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Hall_Nebraska_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
