|dates|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Pinellas_Florida_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Pinellas_Florida_UnitedStates.TotalPopulation.data|Pinellas_Florida_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|974996.0|0
