|dates|Stark_Ohio_UnitedStates.BLS_EmployedPopulation.data|Stark_Ohio_UnitedStates.BLS_EmployedPopulation.missing|Stark_Ohio_UnitedStates.BLS_UnemployedPopulation.data|Stark_Ohio_UnitedStates.BLS_UnemployedPopulation.missing|Stark_Ohio_UnitedStates.BLS_UnemploymentRate.data|Stark_Ohio_UnitedStates.BLS_UnemploymentRate.missing|Stark_Ohio_UnitedStates.BLS_LaborForcePopulation.data|Stark_Ohio_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-15|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-16|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-17|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-18|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-19|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-20|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-21|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-22|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-23|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-24|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-25|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-26|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-27|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-28|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-29|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-30|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-03-31|174518.0|0|11418.5|0|6.141075044437214|0|185936.5|0
0|2020-04-01|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-02|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-03|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-04|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-05|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-06|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-07|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-08|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-09|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-10|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-11|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-12|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-13|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-14|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-15|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-16|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-17|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-18|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-19|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-20|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-21|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-22|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-23|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-24|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-25|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-26|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-27|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-28|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-29|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-04-30|149909.5|0|28377.5|0|15.916752202908793|0|178287.0|0
0|2020-05-01|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-02|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-03|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-04|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-05|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-06|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-07|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-08|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-09|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-10|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-11|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-12|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-13|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-14|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-15|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-16|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-17|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-18|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-19|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-20|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-21|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-22|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-23|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-24|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-25|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-26|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-27|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-28|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-29|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-30|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-05-31|160358.0|0|26038.0|0|13.969183888066267|0|186396.0|0
0|2020-06-01|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-02|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-03|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-04|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-05|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-06|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-07|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-08|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-09|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-10|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-11|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-12|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-13|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-14|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-15|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-16|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-17|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-18|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-19|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-20|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-21|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-22|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-23|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-24|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-25|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-26|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-27|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-28|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-29|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-06-30|165045.0|0|18290.0|0|9.976272942973246|0|183335.0|0
0|2020-07-01|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-02|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-03|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-04|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-05|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-06|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-07|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-08|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-09|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-10|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-11|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-12|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-13|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-14|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-15|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-16|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-17|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-18|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-19|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-20|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-21|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-22|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-23|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-24|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-25|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-26|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-27|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-28|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-29|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-30|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-07-31|167965.0|0|18156.0|0|9.754944364150203|0|186121.0|0
0|2020-08-01|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-02|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-03|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-04|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-05|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-06|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-07|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-08|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-09|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-10|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-11|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-12|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-13|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-14|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-15|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-16|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-17|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-18|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-19|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-20|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-21|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-22|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-23|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-24|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-25|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-26|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-27|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-28|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-29|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-30|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-08-31|171274.0|0|16582.0|0|8.82697385231241|0|187856.0|0
0|2020-09-01|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-02|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-03|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-04|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-05|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-06|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-07|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-08|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-09|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-10|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-11|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-12|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-13|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-14|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-15|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-16|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-17|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-18|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-19|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-20|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-21|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-22|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-23|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-24|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-25|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-26|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-27|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-28|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-29|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-09-30|170321.0|0|12994.0|0|7.088345198156179|0|183315.0|0
0|2020-10-01|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-02|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-03|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-04|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-05|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-06|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-07|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-08|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-09|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-10|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-11|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-12|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-13|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-14|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-15|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-16|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-17|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-18|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-19|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-20|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-21|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-22|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-23|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-24|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-25|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-26|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-27|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-28|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-29|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-30|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-10-31|173200.0|0|8208.0|0|4.524607514552831|0|181408.0|0
0|2020-11-01|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-02|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-03|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-04|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-05|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-06|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-07|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-08|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-09|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-10|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-11|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-12|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-13|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-14|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-15|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-16|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-17|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-18|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-19|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-20|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-21|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-22|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-23|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-24|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-25|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-26|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-27|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-28|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-29|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-11-30|173663.0|0|8119.0|0|4.466338801421483|0|181782.0|0
0|2020-12-01|173196.0|0|8999.0|0|4.939213480062571|0|182195.0|0
0|2020-12-02|173196.0|0|8999.0|0|4.939213480062571|0|182195.0|0
