|dates|Washington_Oklahoma_UnitedStates.BLS_EmployedPopulation.data|Washington_Oklahoma_UnitedStates.BLS_EmployedPopulation.missing|Washington_Oklahoma_UnitedStates.BLS_UnemployedPopulation.data|Washington_Oklahoma_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Oklahoma_UnitedStates.BLS_UnemploymentRate.data|Washington_Oklahoma_UnitedStates.BLS_UnemploymentRate.missing|Washington_Oklahoma_UnitedStates.BLS_LaborForcePopulation.data|Washington_Oklahoma_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-05|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-06|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-07|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-08|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-09|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-10|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-11|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-12|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-13|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-14|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-15|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-16|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-17|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-18|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-19|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-20|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-21|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-22|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-23|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-24|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-25|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-26|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-27|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-28|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-29|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-30|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-03-31|21422.0|0|724.5|0|3.2713972862529066|0|22146.5|0
0|2020-04-01|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-02|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-03|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-04|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-05|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-06|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-07|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-08|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-09|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-10|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-11|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-12|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-13|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-14|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-15|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-16|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-17|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-18|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-19|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-20|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-21|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-22|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-23|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-24|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-25|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-26|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-27|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-28|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-29|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-04-30|18566.5|0|2621.0|0|12.370501474926254|0|21187.5|0
0|2020-05-01|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-02|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-03|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-04|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-05|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-06|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-07|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-08|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-09|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-10|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-11|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-12|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-13|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-14|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-15|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-16|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-17|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-18|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-19|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-20|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-21|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-22|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-23|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-24|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-25|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-26|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-27|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-28|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-29|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-30|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-05-31|19984.0|0|2016.0|0|9.163636363636364|0|22000.0|0
0|2020-06-01|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-02|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-03|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-04|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-05|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-06|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-07|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-08|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-09|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-10|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-11|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-12|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-13|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-14|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-15|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-16|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-17|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-18|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-19|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-20|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-21|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-22|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-23|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-24|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-25|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-26|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-27|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-28|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-29|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-06-30|20621.0|0|1798.0|0|8.01998305009144|0|22419.0|0
0|2020-07-01|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-02|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-03|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-04|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-05|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-06|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-07|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-08|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-09|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-10|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-11|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-12|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-13|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-14|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-15|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-16|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-17|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-18|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-19|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-20|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-21|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-22|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-23|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-24|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-25|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-26|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-27|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-28|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-29|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-30|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-07-31|21211.0|0|1585.0|0|6.952974206001053|0|22796.0|0
0|2020-08-01|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-02|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-03|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-04|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-05|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-06|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-07|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-08|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-09|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-10|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-11|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-12|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-13|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-14|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-15|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-16|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-17|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-18|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-19|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-20|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-21|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-22|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-23|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-24|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-25|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-26|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-27|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-28|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-29|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-30|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-08-31|21356.0|0|1301.0|0|5.742154742463698|0|22657.0|0
0|2020-09-01|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-02|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-03|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-04|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-05|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-06|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-07|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-08|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-09|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-10|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-11|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-12|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-13|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-14|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-15|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-16|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-17|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-18|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-19|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-20|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-21|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-22|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-23|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-24|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-25|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-26|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-27|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-28|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-29|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-09-30|21416.0|0|1171.0|0|5.184398105104706|0|22587.0|0
0|2020-10-01|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-02|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-03|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-04|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-05|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-06|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-07|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-08|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-09|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-10|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-11|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-12|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-13|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-14|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-15|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-16|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-17|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-18|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-19|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-20|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-21|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-22|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-23|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-24|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-25|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-26|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-27|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-28|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-29|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-30|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-10-31|21427.0|0|1071.0|0|4.760423148724331|0|22498.0|0
0|2020-11-01|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-02|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-03|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-04|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-05|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-06|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-07|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-08|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-09|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-10|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-11|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-12|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-13|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-14|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-15|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-16|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-17|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-18|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-19|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-20|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-21|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-22|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-23|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-24|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-25|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-26|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-27|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-28|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-29|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-11-30|21504.0|0|1031.0|0|4.575105391613047|0|22535.0|0
0|2020-12-01|21366.0|0|1010.0|0|4.513764747944226|0|22376.0|0
