|dates|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Refugio_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Refugio_Texas_UnitedStates.TotalPopulation.data|Refugio_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|6948.0|0
