|dates|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Dallam_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Dallam_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Dallam_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
