|dates|Ogle_Illinois_UnitedStates.BLS_EmployedPopulation.data|Ogle_Illinois_UnitedStates.BLS_EmployedPopulation.missing|Ogle_Illinois_UnitedStates.BLS_UnemployedPopulation.data|Ogle_Illinois_UnitedStates.BLS_UnemployedPopulation.missing|Ogle_Illinois_UnitedStates.BLS_UnemploymentRate.data|Ogle_Illinois_UnitedStates.BLS_UnemploymentRate.missing|Ogle_Illinois_UnitedStates.BLS_LaborForcePopulation.data|Ogle_Illinois_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-03-20|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-21|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-22|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-23|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-24|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-25|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-26|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-27|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-28|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-29|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-30|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-03-31|22791.0|0|978.5|0|4.116620038284356|0|23769.5|0
0|2020-04-01|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-02|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-03|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-04|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-05|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-06|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-07|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-08|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-09|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-10|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-11|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-12|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-13|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-14|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-15|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-16|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-17|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-18|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-19|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-20|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-21|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-22|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-23|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-24|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-25|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-26|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-27|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-28|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-29|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-04-30|19435.5|0|3530.0|0|15.37088241057238|0|22965.5|0
0|2020-05-01|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-02|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-03|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-04|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-05|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-06|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-07|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-08|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-09|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-10|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-11|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-12|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-13|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-14|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-15|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-16|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-17|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-18|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-19|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-20|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-21|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-22|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-23|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-24|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-25|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-26|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-27|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-28|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-29|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-30|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-05-31|19974.0|0|3259.0|0|14.027460939181337|0|23233.0|0
0|2020-06-01|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-02|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-03|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-04|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-05|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-06|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-07|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-08|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-09|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-10|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-11|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-12|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-13|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-14|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-15|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-16|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-17|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-18|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-19|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-20|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-21|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-22|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-23|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-24|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-25|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-26|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-27|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-28|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-29|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-06-30|21569.0|0|2905.0|0|11.869739315191632|0|24474.0|0
0|2020-07-01|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-02|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-03|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-04|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-05|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-06|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-07|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-08|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-09|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-10|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-11|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-12|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-13|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-14|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-15|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-16|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-17|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-18|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-19|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-20|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-21|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-22|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-23|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-24|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-25|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-26|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-27|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-28|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-29|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-30|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-07-31|21182.0|0|2719.0|0|11.376093050499978|0|23901.0|0
0|2020-08-01|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-02|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-03|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-04|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-05|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-06|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-07|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-08|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-09|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-10|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-11|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-12|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-13|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-14|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-15|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-16|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-17|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-18|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-19|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-20|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-21|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-22|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-23|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-24|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-25|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-26|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-27|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-28|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-29|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-30|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-08-31|22413.0|0|1893.0|0|7.788200444334732|0|24306.0|0
0|2020-09-01|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-02|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-03|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-04|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-05|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-06|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-07|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-08|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-09|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-10|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-11|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-12|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-13|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-14|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-15|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-16|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-17|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-18|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-19|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-20|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-21|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-22|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-23|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-24|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-25|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-26|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-27|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-28|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-29|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-09-30|22978.0|0|1557.0|0|6.346036274709599|0|24535.0|0
0|2020-10-01|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-02|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-03|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-04|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-05|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-06|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-07|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-08|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-09|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-10|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-11|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-12|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-13|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-14|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-15|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-16|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-17|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-18|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-19|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-20|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-21|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-22|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-23|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-24|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-25|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-26|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-27|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-28|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-29|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-30|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-10-31|24119.0|0|1325.0|0|5.20751454173872|0|25444.0|0
0|2020-11-01|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-02|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-03|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-04|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-05|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-06|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-07|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-08|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-09|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-10|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-11|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-12|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-13|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-14|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-15|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-16|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-17|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-18|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-19|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-20|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-21|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-22|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-23|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-24|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-25|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-26|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-27|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-28|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-29|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-11-30|22443.0|0|1270.0|0|5.355712056677771|0|23713.0|0
0|2020-12-01|21820.0|0|1514.0|0|6.488386046112968|0|23334.0|0
0|2020-12-02|21820.0|0|1514.0|0|6.488386046112968|0|23334.0|0
