|dates|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Lorain_Ohio_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Lorain_Ohio_UnitedStates.TotalPopulation.data|Lorain_Ohio_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|309833.0|0
