|dates|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|JeffDavis_Georgia_UnitedStates.NYT_ConfirmedDeaths.data|JeffDavis_Georgia_UnitedStates.NYT_ConfirmedDeaths.missing|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|JeffDavis_Georgia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
