|dates|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Humphreys_Mississippi_UnitedStates.NYT_ConfirmedDeaths.data|Humphreys_Mississippi_UnitedStates.NYT_ConfirmedDeaths.missing|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Humphreys_Mississippi_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
