|dates|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|HotSprings_Wyoming_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|HotSprings_Wyoming_UnitedStates.TotalPopulation.data|HotSprings_Wyoming_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|4413.0|0
