|dates|Piscataquis_Maine_UnitedStates.BLS_EmployedPopulation.data|Piscataquis_Maine_UnitedStates.BLS_EmployedPopulation.missing|Piscataquis_Maine_UnitedStates.BLS_UnemployedPopulation.data|Piscataquis_Maine_UnitedStates.BLS_UnemployedPopulation.missing|Piscataquis_Maine_UnitedStates.BLS_UnemploymentRate.data|Piscataquis_Maine_UnitedStates.BLS_UnemploymentRate.missing|Piscataquis_Maine_UnitedStates.BLS_LaborForcePopulation.data|Piscataquis_Maine_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-02|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-03|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-04|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-05|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-06|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-07|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-08|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-09|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-10|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-11|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-12|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-13|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-14|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-15|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-16|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-17|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-18|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-19|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-20|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-21|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-22|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-23|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-24|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-25|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-26|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-27|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-28|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-29|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-30|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-01-31|6913.0|0|337.0|0|4.6482758620689655|0|7250.0|0
0|2020-02-01|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-02|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-03|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-04|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-05|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-06|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-07|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-08|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-09|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-10|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-11|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-12|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-13|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-14|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-15|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-16|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-17|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-18|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-19|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-20|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-21|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-22|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-23|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-24|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-25|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-26|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-27|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-28|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-02-29|6910.5|0|363.0|0|4.990719736028047|0|7273.5|0
0|2020-03-01|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-02|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-03|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-04|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-05|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-06|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-07|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-08|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-09|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-10|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-11|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-12|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-13|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-14|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-15|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-16|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-17|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-18|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-19|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-20|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-21|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-22|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-23|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-24|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-25|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-26|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-27|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-28|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-29|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
0|2020-03-30|6894.0|0|353.0|0|4.870981095625776|0|7247.0|0
