|dates|Washington_Kansas_UnitedStates.BLS_EmployedPopulation.data|Washington_Kansas_UnitedStates.BLS_EmployedPopulation.missing|Washington_Kansas_UnitedStates.BLS_UnemployedPopulation.data|Washington_Kansas_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Kansas_UnitedStates.BLS_UnemploymentRate.data|Washington_Kansas_UnitedStates.BLS_UnemploymentRate.missing|Washington_Kansas_UnitedStates.BLS_LaborForcePopulation.data|Washington_Kansas_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-22|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-23|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-24|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-25|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-26|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-27|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-28|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-29|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-30|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-01-31|2841.0|0|76.5|0|2.622107969151671|0|2917.5|0
0|2020-02-01|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-02|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-03|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-04|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-05|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-06|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-07|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-08|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-09|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-10|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-11|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-12|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-13|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-14|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-15|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-16|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-17|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-18|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-19|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-20|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-21|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-22|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-23|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-24|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-25|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-26|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-27|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-28|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-02-29|2858.0|0|80.0|0|2.7229407760381212|0|2938.0|0
0|2020-03-01|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-02|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-03|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-04|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-05|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-06|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-07|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-08|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-09|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-10|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-11|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-12|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-13|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-14|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-15|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-16|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-17|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-18|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-19|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-20|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-21|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-22|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-23|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-24|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-25|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-26|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-27|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-28|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-29|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-30|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-03-31|2922.0|0|63.0|0|2.1105527638190953|0|2985.0|0
0|2020-04-01|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-02|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-03|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-04|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-05|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-06|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-07|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-08|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-09|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-10|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-11|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-12|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-13|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-14|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-15|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-16|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-17|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-18|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-19|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-20|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-21|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-22|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-23|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-24|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-25|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-26|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-27|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-28|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-29|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-04-30|2708.0|0|115.0|0|4.0736804817569965|0|2823.0|0
0|2020-05-01|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-02|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-03|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-04|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-05|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-06|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-07|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-08|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-09|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-10|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-11|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-12|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-13|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-14|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-15|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-16|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-17|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-18|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-19|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-20|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-21|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-22|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-23|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-24|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-25|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-26|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-27|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-28|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-29|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-30|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-05-31|2888.0|0|89.0|0|2.989586832381592|0|2977.0|0
0|2020-06-01|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-02|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-03|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-04|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-05|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-06|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-07|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-08|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-09|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-10|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-11|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-12|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-13|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-14|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-15|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-16|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-17|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-18|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-19|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-20|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-21|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-22|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-23|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-24|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-25|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-26|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-27|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-28|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-29|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-06-30|3007.0|0|77.0|0|2.496757457846952|0|3084.0|0
0|2020-07-01|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-02|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-03|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-04|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-05|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-06|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-07|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-08|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-09|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-10|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-11|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-12|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-13|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-14|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-15|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-16|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-17|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-18|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-19|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-20|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-21|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-22|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-23|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-24|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-25|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-26|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-27|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-28|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-29|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-30|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-07-31|2946.0|0|87.0|0|2.868447082096934|0|3033.0|0
0|2020-08-01|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-02|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-03|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-04|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-05|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-06|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-07|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-08|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-09|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-10|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-11|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-12|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-13|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-14|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-15|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-16|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-17|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-18|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-19|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-20|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-21|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-22|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-23|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-24|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-25|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-26|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-27|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-28|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-29|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-30|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-08-31|3037.0|0|76.0|0|2.4413748795374235|0|3113.0|0
0|2020-09-01|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-02|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-03|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-04|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-05|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-06|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-07|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-08|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-09|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-10|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-11|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-12|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-13|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-14|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-15|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-16|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-17|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-18|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-19|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-20|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-21|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-22|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-23|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-24|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-25|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-26|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-27|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-28|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-29|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-09-30|3019.0|0|62.0|0|2.012333657903278|0|3081.0|0
0|2020-10-01|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-02|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-03|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-04|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-05|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-06|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-07|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-08|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-09|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-10|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-11|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-12|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-13|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-14|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-15|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-16|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-17|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-18|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-19|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-20|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-21|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-22|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-23|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-24|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-25|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-26|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-27|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-28|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-29|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-30|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-10-31|3168.0|0|53.0|0|1.6454517230673704|0|3221.0|0
0|2020-11-01|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-02|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-03|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-04|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-05|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-06|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-07|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-08|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-09|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-10|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-11|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-12|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-13|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-14|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-15|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-16|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-17|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-18|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-19|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-20|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-21|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-22|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-23|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-24|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-25|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-26|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-27|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-28|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-29|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-11-30|3183.0|0|59.0|0|1.8198642813078347|0|3242.0|0
0|2020-12-01|3170.0|0|67.0|0|2.069817732468335|0|3237.0|0
0|2020-12-02|3170.0|0|67.0|0|2.069817732468335|0|3237.0|0
0|2020-12-03|3170.0|0|67.0|0|2.069817732468335|0|3237.0|0
0|2020-12-04|3170.0|0|67.0|0|2.069817732468335|0|3237.0|0
0|2020-12-05|3170.0|0|67.0|0|2.069817732468335|0|3237.0|0
