|dates|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Phillips_Arkansas_UnitedStates.NYT_ConfirmedDeaths.data|Phillips_Arkansas_UnitedStates.NYT_ConfirmedDeaths.missing|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Phillips_Arkansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
