|dates|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Goshen_Wyoming_UnitedStates.NYT_ConfirmedDeaths.data|Goshen_Wyoming_UnitedStates.NYT_ConfirmedDeaths.missing|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Goshen_Wyoming_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
