|dates|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Nantucket_Massachusetts_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Nantucket_Massachusetts_UnitedStates.TotalPopulation.data|Nantucket_Massachusetts_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|11399.0|0
