|dates|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Wapello_Iowa_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Wapello_Iowa_UnitedStates.TotalPopulation.data|Wapello_Iowa_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|34969.0|0
