|dates|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Barton_Kansas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Barton_Kansas_UnitedStates.TotalPopulation.data|Barton_Kansas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|25779.0|0
