|dates|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Fauquier_Virginia_UnitedStates.NYT_ConfirmedDeaths.data|Fauquier_Virginia_UnitedStates.NYT_ConfirmedDeaths.missing|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Fauquier_Virginia_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
