|dates|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofUT_Utah_UnitedStates.NYT_ConfirmedDeaths.data|OutofUT_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofUT_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
