|dates|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Coos_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.data|Coos_NewHampshire_UnitedStates.NYT_ConfirmedDeaths.missing|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Coos_NewHampshire_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
