|dates|Frederick_Virginia_UnitedStates.BLS_EmployedPopulation.data|Frederick_Virginia_UnitedStates.BLS_EmployedPopulation.missing|Frederick_Virginia_UnitedStates.BLS_UnemployedPopulation.data|Frederick_Virginia_UnitedStates.BLS_UnemployedPopulation.missing|Frederick_Virginia_UnitedStates.BLS_UnemploymentRate.data|Frederick_Virginia_UnitedStates.BLS_UnemploymentRate.missing|Frederick_Virginia_UnitedStates.BLS_LaborForcePopulation.data|Frederick_Virginia_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-27|47896.0|0|1219.0|0|2.4819301639010485|0|49115.0|0
0|2020-01-28|47896.0|0|1219.0|0|2.4819301639010485|0|49115.0|0
0|2020-01-29|47896.0|0|1219.0|0|2.4819301639010485|0|49115.0|0
0|2020-01-30|47896.0|0|1219.0|0|2.4819301639010485|0|49115.0|0
0|2020-01-31|47896.0|0|1219.0|0|2.4819301639010485|0|49115.0|0
0|2020-02-01|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-02|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-03|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-04|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-05|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-06|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-07|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-08|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-09|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-10|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-11|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-12|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-13|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-14|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-15|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-16|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-17|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-18|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-19|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-20|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-21|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-22|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-23|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-24|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-25|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-26|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-27|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-28|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-02-29|48351.5|0|1079.5|0|2.183852238473832|0|49431.0|0
0|2020-03-01|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-02|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-03|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-04|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-05|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-06|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-07|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-08|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-09|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-10|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-11|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-12|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-13|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-14|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-15|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-16|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-17|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-18|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-19|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-20|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-21|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-22|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-23|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-24|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-25|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-26|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-27|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-28|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-29|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-30|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-03-31|47826.0|0|1244.0|0|2.5351538618300387|0|49070.0|0
0|2020-04-01|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-02|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-03|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-04|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-05|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-06|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-07|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-08|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-09|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-10|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-11|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-12|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-13|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-14|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-15|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-16|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-17|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-18|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-19|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-20|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-21|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-22|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-23|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-24|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-25|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-26|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-27|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-28|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-29|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-04-30|43317.5|0|4591.5|0|9.583794276649481|0|47909.0|0
0|2020-05-01|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-02|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-03|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-04|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-05|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-06|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-07|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-08|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-09|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-10|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-11|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-12|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-13|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-14|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-15|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-16|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-17|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-18|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-19|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-20|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-21|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-22|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-23|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-24|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-25|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-26|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-27|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-28|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-29|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-30|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-05-31|44459.0|0|3344.0|0|6.9953768591929375|0|47803.0|0
0|2020-06-01|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-02|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-03|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-04|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-05|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-06|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-07|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-08|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-09|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-10|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-11|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-12|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-13|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-14|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-15|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-16|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-17|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-18|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-19|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-20|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-21|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-22|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-23|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-24|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-25|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-26|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-27|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-28|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-29|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-06-30|45349.0|0|3259.0|0|6.70465766951942|0|48608.0|0
0|2020-07-01|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-02|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-03|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-04|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-05|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-06|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-07|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-08|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-09|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-10|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-11|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-12|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-13|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-14|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-15|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-16|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-17|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-18|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-19|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-20|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-21|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-22|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-23|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-24|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-25|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-26|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-27|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-28|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-29|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-30|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-07-31|46277.0|0|2694.0|0|5.501215004798758|0|48971.0|0
0|2020-08-01|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-02|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-03|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-04|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-05|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-06|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-07|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-08|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-09|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-10|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-11|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-12|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-13|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-14|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-15|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-16|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-17|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-18|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-19|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-20|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-21|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-22|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-23|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-24|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-25|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-26|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-27|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-28|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-29|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-30|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-08-31|46837.0|0|2301.0|0|4.682730269852253|0|49138.0|0
0|2020-09-01|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-02|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-03|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-04|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-05|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-06|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-07|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-08|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-09|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-10|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-11|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-12|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-13|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-14|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-15|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-16|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-17|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-18|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-19|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-20|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-21|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-22|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-23|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-24|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-25|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-26|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-27|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-28|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-29|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-09-30|45930.0|0|2047.0|0|4.266627759134585|0|47977.0|0
0|2020-10-01|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-02|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-03|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-04|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-05|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-06|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-07|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-08|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-09|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-10|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-11|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-12|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-13|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-14|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-15|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-16|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-17|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-18|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-19|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-20|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-21|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-22|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-23|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-24|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-25|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-26|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-27|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-28|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-29|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-30|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-10-31|46363.0|0|1762.0|0|3.6612987012987013|0|48125.0|0
0|2020-11-01|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-02|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-03|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-04|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-05|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-06|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-07|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-08|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-09|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-10|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-11|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-12|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-13|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-14|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-15|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-16|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-17|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-18|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-19|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-20|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-21|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-22|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-23|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-24|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-25|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-26|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
0|2020-11-27|46180.0|0|1750.0|0|3.6511579386605466|0|47930.0|0
