|dates|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clackamas_Oregon_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clackamas_Oregon_UnitedStates.TotalPopulation.data|Clackamas_Oregon_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|418187.0|0
