|dates|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Missaukee_Michigan_UnitedStates.NYT_ConfirmedDeaths.data|Missaukee_Michigan_UnitedStates.NYT_ConfirmedDeaths.missing|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Missaukee_Michigan_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
