|dates|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Gwinnett_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Gwinnett_Georgia_UnitedStates.TotalPopulation.data|Gwinnett_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|936250.0|0
