|dates|Washington_Colorado_UnitedStates.BLS_EmployedPopulation.data|Washington_Colorado_UnitedStates.BLS_EmployedPopulation.missing|Washington_Colorado_UnitedStates.BLS_UnemployedPopulation.data|Washington_Colorado_UnitedStates.BLS_UnemployedPopulation.missing|Washington_Colorado_UnitedStates.BLS_UnemploymentRate.data|Washington_Colorado_UnitedStates.BLS_UnemploymentRate.missing|Washington_Colorado_UnitedStates.BLS_LaborForcePopulation.data|Washington_Colorado_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-02|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-03|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-04|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-05|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-06|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-07|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-08|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-09|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-10|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-11|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-12|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-13|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-14|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-15|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-16|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-17|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-18|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-19|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-20|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-21|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-22|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-23|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-24|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-25|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-26|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-27|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-28|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-29|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-30|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-01-31|2784.0|0|62.0|0|2.1784961349262124|0|2846.0|0
0|2020-02-01|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-02|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-03|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-04|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-05|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-06|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-07|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-08|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-09|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-10|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-11|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-12|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-13|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-14|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-15|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-16|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-17|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-18|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-19|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-20|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-21|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-22|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-23|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-24|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-25|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-26|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-27|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-28|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-02-29|2762.5|0|64.5|0|2.281570569508313|0|2827.0|0
0|2020-03-01|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-02|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-03|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-04|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-05|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-06|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-07|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-08|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-09|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-10|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-11|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-12|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-13|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-14|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-15|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-16|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-17|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-18|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-19|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-20|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-21|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-22|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-23|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-24|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-25|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-26|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-27|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-28|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-29|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-30|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-03-31|2487.0|0|98.5|0|3.8097079868497388|0|2585.5|0
0|2020-04-01|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-02|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-03|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-04|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-05|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-06|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-07|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-08|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-09|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-10|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-11|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-12|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-13|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-14|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-15|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-16|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-17|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-18|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-19|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-20|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-21|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-22|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-23|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-24|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-25|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-26|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-27|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-28|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-29|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-04-30|2518.0|0|89.5|0|3.4324065196548417|0|2607.5|0
0|2020-05-01|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-02|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-03|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-04|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-05|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-06|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-07|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-08|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-09|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-10|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-11|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-12|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-13|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-14|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-15|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-16|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-17|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-18|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-19|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-20|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-21|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-22|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-23|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-24|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-25|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-26|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
0|2020-05-27|2645.0|0|98.0|0|3.5727305869485964|0|2743.0|0
