|dates|Perry_Mississippi_UnitedStates.BLS_EmployedPopulation.data|Perry_Mississippi_UnitedStates.BLS_EmployedPopulation.missing|Perry_Mississippi_UnitedStates.BLS_UnemployedPopulation.data|Perry_Mississippi_UnitedStates.BLS_UnemployedPopulation.missing|Perry_Mississippi_UnitedStates.BLS_UnemploymentRate.data|Perry_Mississippi_UnitedStates.BLS_UnemploymentRate.missing|Perry_Mississippi_UnitedStates.BLS_LaborForcePopulation.data|Perry_Mississippi_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-02|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-03|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-04|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-05|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-06|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-07|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-08|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-09|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-10|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-11|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-12|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-13|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-14|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-15|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-16|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-17|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-18|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-19|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-20|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-21|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-22|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-23|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-24|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-25|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-26|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-27|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-28|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-29|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-30|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-01-31|3979.5|0|315.5|0|7.3457508731082655|0|4295.0|0
0|2020-02-01|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-02|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-03|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-04|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-05|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-06|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-07|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-08|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-09|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-10|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-11|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-12|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-13|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-14|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-15|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-16|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-17|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-18|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-19|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-20|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-21|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-22|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-23|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-24|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-25|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-26|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
0|2020-02-27|4013.0|0|297.0|0|6.890951276102088|0|4310.0|0
