|dates|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Gillespie_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Gillespie_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Gillespie_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
