|dates|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Iron_Utah_UnitedStates.NYT_ConfirmedDeaths.data|Iron_Utah_UnitedStates.NYT_ConfirmedDeaths.missing|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Iron_Utah_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
