|dates|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Norton_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Norton_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Norton_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
