|dates|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Snohomish_Washington_UnitedStates.NYT_ConfirmedDeaths.data|Snohomish_Washington_UnitedStates.NYT_ConfirmedDeaths.missing|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Snohomish_Washington_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
