|dates|Horry_SouthCarolina_UnitedStates.BLS_EmployedPopulation.data|Horry_SouthCarolina_UnitedStates.BLS_EmployedPopulation.missing|Horry_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.data|Horry_SouthCarolina_UnitedStates.BLS_UnemployedPopulation.missing|Horry_SouthCarolina_UnitedStates.BLS_UnemploymentRate.data|Horry_SouthCarolina_UnitedStates.BLS_UnemploymentRate.missing|Horry_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.data|Horry_SouthCarolina_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-29|137488.5|0|6548.0|0|4.5460699197772785|0|144036.5|0
0|2020-01-30|137488.5|0|6548.0|0|4.5460699197772785|0|144036.5|0
0|2020-01-31|137488.5|0|6548.0|0|4.5460699197772785|0|144036.5|0
0|2020-02-01|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-02|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-03|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-04|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-05|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-06|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-07|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-08|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-09|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-10|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-11|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-12|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-13|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-14|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-15|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-16|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-17|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-18|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-19|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-20|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-21|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-22|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-23|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-24|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-25|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-26|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-27|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-28|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-02-29|139574.0|0|6156.5|0|4.224578931658095|0|145730.5|0
0|2020-03-01|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-02|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-03|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-04|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-05|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-06|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-07|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-08|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-09|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-10|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-11|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-12|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-13|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-14|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-15|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-16|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-17|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-18|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-19|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-20|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-21|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-22|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-23|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-24|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-25|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-26|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-27|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-28|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-29|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-30|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-03-31|140943.5|0|5900.5|0|4.018209800877122|0|146844.0|0
0|2020-04-01|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-02|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-03|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-04|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-05|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-06|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-07|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-08|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-09|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-10|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-11|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-12|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-13|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-14|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-15|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-16|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-17|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-18|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-19|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-20|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-21|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-22|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-23|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-24|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-25|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-26|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-27|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-28|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-29|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-04-30|115136.5|0|31324.0|0|21.38733651735451|0|146460.5|0
0|2020-05-01|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-02|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-03|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-04|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-05|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-06|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-07|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-08|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-09|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-10|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-11|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-12|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-13|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-14|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-15|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-16|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-17|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-18|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-19|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-20|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-21|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-22|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-23|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-24|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-25|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-26|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-27|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-28|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-29|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-30|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-05-31|123715.0|0|25621.0|0|17.15661327476295|0|149336.0|0
0|2020-06-01|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-02|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-03|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-04|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-05|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-06|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-07|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-08|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-09|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-10|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-11|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-12|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-13|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-14|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-15|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-16|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-17|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-18|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-19|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-20|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-21|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-22|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-23|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-24|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-25|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-26|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-27|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-28|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-29|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-06-30|139794.0|0|15337.0|0|9.886483036917186|0|155131.0|0
0|2020-07-01|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-02|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-03|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-04|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-05|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-06|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-07|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-08|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-09|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-10|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-11|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-12|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-13|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-14|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-15|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-16|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-17|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-18|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-19|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-20|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-21|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-22|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-23|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-24|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-25|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-26|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-27|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-28|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-29|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-30|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-07-31|142698.0|0|15053.0|0|9.542253297918872|0|157751.0|0
0|2020-08-01|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-02|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-03|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-04|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-05|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-06|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-07|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-08|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-09|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-10|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-11|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-12|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-13|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-14|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-15|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-16|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-17|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-18|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-19|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-20|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-21|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-22|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-23|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-24|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-25|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-26|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-27|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-28|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-29|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-30|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-08-31|141785.0|0|10099.0|0|6.64915330120355|0|151884.0|0
0|2020-09-01|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-02|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-03|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-04|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-05|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-06|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-07|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-08|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-09|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-10|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-11|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-12|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-13|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-14|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-15|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-16|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-17|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-18|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-19|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-20|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-21|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-22|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-23|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-24|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-25|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-26|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-27|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-28|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-29|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-09-30|140248.0|0|9307.0|0|6.223128614890843|0|149555.0|0
0|2020-10-01|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-02|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-03|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-04|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-05|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-06|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-07|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-08|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-09|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-10|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-11|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-12|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-13|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-14|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-15|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-16|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-17|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-18|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-19|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-20|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-21|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-22|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-23|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-24|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-25|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-26|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-27|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-28|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-29|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-30|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-10-31|139647.0|0|9087.0|0|6.109564726289887|0|148734.0|0
0|2020-11-01|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-02|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-03|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-04|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-05|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-06|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-07|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-08|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-09|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-10|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-11|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-12|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-13|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-14|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-15|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-16|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-17|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-18|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-19|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-20|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-21|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-22|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-23|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-24|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-25|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-26|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-27|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-28|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-29|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
0|2020-11-30|132225.0|0|9521.0|0|6.716944393492585|0|141746.0|0
