|dates|Story_Iowa_UnitedStates.BLS_EmployedPopulation.data|Story_Iowa_UnitedStates.BLS_EmployedPopulation.missing|Story_Iowa_UnitedStates.BLS_UnemployedPopulation.data|Story_Iowa_UnitedStates.BLS_UnemployedPopulation.missing|Story_Iowa_UnitedStates.BLS_UnemploymentRate.data|Story_Iowa_UnitedStates.BLS_UnemploymentRate.missing|Story_Iowa_UnitedStates.BLS_LaborForcePopulation.data|Story_Iowa_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-02|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-03|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-04|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-05|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-06|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-07|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-08|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-09|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-10|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-11|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-12|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-13|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-14|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-15|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-16|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-17|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-18|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-19|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-20|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-21|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-22|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-23|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-24|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-25|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-26|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-27|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-28|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-29|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-30|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-01-31|57936.0|0|1291.0|0|2.1797491009168115|0|59227.0|0
0|2020-02-01|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-02|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-03|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-04|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-05|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-06|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-07|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-08|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-09|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-10|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-11|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-12|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-13|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-14|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-15|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-16|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-17|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-18|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-19|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-20|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-21|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-22|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-23|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-24|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-25|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-26|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-27|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-28|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-02-29|59113.5|0|1002.0|0|1.6667914265039798|0|60115.5|0
0|2020-03-01|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-02|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-03|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-04|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-05|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-06|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-07|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-08|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-09|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-10|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-11|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-12|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-13|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-14|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-15|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-16|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-17|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-18|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-19|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-20|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-21|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-22|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-23|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-24|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-25|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-26|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-27|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-28|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-29|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-30|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-03-31|58243.5|0|1206.5|0|2.0294365012615643|0|59450.0|0
0|2020-04-01|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-02|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-03|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-04|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-05|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-06|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-07|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-08|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-09|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-10|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-11|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-12|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-13|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-14|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-15|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-16|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-17|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-18|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-19|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-20|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-21|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-22|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-23|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-24|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-25|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-26|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-27|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-28|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-29|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-04-30|52170.0|0|4685.5|0|8.241067267019021|0|56855.5|0
0|2020-05-01|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-02|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-03|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-04|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-05|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-06|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-07|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-08|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-09|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-10|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-11|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-12|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-13|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-14|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-15|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-16|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-17|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-18|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-19|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-20|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-21|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-22|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-23|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-24|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-25|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-26|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-27|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-28|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-29|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-30|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-05-31|51436.0|0|3158.0|0|5.784518445250394|0|54594.0|0
0|2020-06-01|49988.0|0|2988.0|0|5.640289942615524|0|52976.0|0
0|2020-06-02|49988.0|0|2988.0|0|5.640289942615524|0|52976.0|0
0|2020-06-03|49988.0|0|2988.0|0|5.640289942615524|0|52976.0|0
0|2020-06-04|49988.0|0|2988.0|0|5.640289942615524|0|52976.0|0
