|dates|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofNM_NewMexico_UnitedStates.NYT_ConfirmedDeaths.data|OutofNM_NewMexico_UnitedStates.NYT_ConfirmedDeaths.missing|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofNM_NewMexico_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
