|dates|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Bastrop_Texas_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Bastrop_Texas_UnitedStates.TotalPopulation.data|Bastrop_Texas_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|88723.0|0
