|dates|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Meagher_Montana_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Meagher_Montana_UnitedStates.TotalPopulation.data|Meagher_Montana_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|1862.0|0
