|dates|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Titus_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Titus_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Titus_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
