|dates|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Storey_Nevada_UnitedStates.NYT_ConfirmedDeaths.data|Storey_Nevada_UnitedStates.NYT_ConfirmedDeaths.missing|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Storey_Nevada_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
