|dates|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Clinton_Michigan_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Clinton_Michigan_UnitedStates.TotalPopulation.data|Clinton_Michigan_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|79595.0|0
