|dates|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Cobb_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Cobb_Georgia_UnitedStates.TotalPopulation.data|Cobb_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|760141.0|0
