|dates|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Mecklenburg_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Mecklenburg_Virginia_UnitedStates.TotalPopulation.data|Mecklenburg_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|30587.0|0
