|dates|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|NewHaven_Connecticut_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|NewHaven_Connecticut_UnitedStates.TotalPopulation.data|NewHaven_Connecticut_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|854757.0|0
