|dates|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Burke_Georgia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Burke_Georgia_UnitedStates.TotalPopulation.data|Burke_Georgia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|22383.0|0
