|dates|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Labette_Kansas_UnitedStates.NYT_ConfirmedDeaths.data|Labette_Kansas_UnitedStates.NYT_ConfirmedDeaths.missing|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Labette_Kansas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
