|dates|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Rock_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.data|Rock_Wisconsin_UnitedStates.NYT_ConfirmedDeaths.missing|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Rock_Wisconsin_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
