|dates|Wabash_Indiana_UnitedStates.AveragePrecipitationTotal.data|Wabash_Indiana_UnitedStates.AveragePrecipitationTotal.missing|Wabash_Indiana_UnitedStates.AveragePrecipitation.data|Wabash_Indiana_UnitedStates.AveragePrecipitation.missing|Wabash_Indiana_UnitedStates.AverageWindDirection.data|Wabash_Indiana_UnitedStates.AverageWindDirection.missing|Wabash_Indiana_UnitedStates.AverageWindSpeed.data|Wabash_Indiana_UnitedStates.AverageWindSpeed.missing
0|2020-05-14|0.0016666666666666668|0|0.055833333333333325|0|229.21875|0|9.479166666666666|0
0|2020-05-15|0.0060416666666666665|0|0.03677083333333333|0|232.91666666666666|0|6.3125|0
0|2020-05-16|0.00125|0|0.0|0|58.4375|0|5.9375|0
0|2020-05-17|0.0010416666666666667|0|0.005520833333333333|0|76.71875|0|8.09375|0
0|2020-05-18|0.0|0|0.0004166666666666667|0|89.84375|0|7.229166666666667|0
0|2020-05-19|0.0|0|0.0011458333333333331|0|74.89583333333333|0|9.171875|0
0|2020-05-20|0.00020833333333333335|0|0.0|0|89.58333333333333|0|10.114583333333334|0
0|2020-05-21|0.0|0|0.0|0|88.59375|0|6.890625|0
0|2020-05-22|0.0|0|0.0|0|35.729166666666664|0|1.1354166666666667|0
0|2020-05-23|0.0|0|0.0|0|90.9375|0|4.083333333333333|0
0|2020-05-24|0.0|0|0.0|0|202.60416666666666|0|5.854166666666667|0
0|2020-05-25|0.0|0|0.0|0|150.20833333333334|0|4.135416666666667|0
0|2020-05-26|0.0|0|0.0|0|119.27083333333333|0|3.953125|0
0|2020-05-27|0.0|0|0.0|0|132.39583333333334|0|4.25|0
0|2020-05-28|0.0|0|0.0|0|183.125|0|6.604166666666667|0
0|2020-05-29|0.0|0|0.0|0|248.07291666666666|0|6.505208333333333|0
0|2020-05-30|0.0|0|0.0|0|250.3125|0|6.020833333333333|0
0|2020-05-31|0.0|0|0.0|0|174.63541666666666|0|5.958333333333333|0
0|2020-06-01|0.0|0|0.0|0|119.16666666666667|0|3.9583333333333335|0
0|2020-06-02|0.0|0|0.0|0|234.375|0|10.260416666666666|0
0|2020-06-03|0.0|0|0.0|0|209.89583333333334|0|7.041666666666667|0
0|2020-06-04|0.015625|0|0.029583333333333333|0|129.375|0|3.6041666666666665|0
0|2020-06-05|0.0|0|0.0|0|189.0625|0|4.15625|0
0|2020-06-06|0.0|0|0.0|0|236.51041666666666|0|4.796875|0
0|2020-06-07|0.0|0|0.0|0|96.97916666666667|0|4.65625|0
0|2020-06-08|0.0|0|0.0|0|96.40625|0|5.770833333333333|0
0|2020-06-09|0.0|0|0.0031250000000000006|0|145.26041666666666|0|9.760416666666666|0
0|2020-06-10|0.0|0|0.0005208333333333333|0|209.01041666666666|0|13.458333333333334|0
0|2020-06-11|0.0004166666666666667|0|0.0|0|263.28125|0|8.609375|0
0|2020-06-12|0.0|0|0.0|0|184.11458333333334|0|3.1197916666666665|0
0|2020-06-13|0.0|0|0.006302083333333333|0|61.71875|0|8.151041666666666|0
0|2020-06-14|0.00020833333333333335|0|0.0|0|53.28125|0|7.234375|0
0|2020-06-15|0.0|0|0.0|0|52.65625|0|5.541666666666667|0
0|2020-06-16|0.0|0|0.0|0|21.979166666666668|0|1.1927083333333333|0
0|2020-06-17|0.0|0|0.0|0|42.8125|0|2.078125|0
0|2020-06-18|0.0|0|0.0|0|6.354166666666667|0|0.3125|0
0|2020-06-19|0.0|0|0.0|0|22.8125|0|1.140625|0
0|2020-06-20|0.0|0|0.0|0|19.270833333333332|0|0.703125|0
0|2020-06-21|0.0|0|0.0|0|10.416666666666666|0|0.19791666666666666|0
0|2020-06-22|0.00020833333333333335|0|0.00010416666666666667|0|152.70833333333334|0|3.8697916666666665|0
0|2020-06-23|0.0|0|0.008437500000000002|0|232.08333333333334|0|6.890625|0
0|2020-06-24|0.00020833333333333335|0|0.012291666666666668|0|204.58333333333334|0|5.75|0
0|2020-06-25|0.007083333333333334|0|0.0|0|199.58333333333334|0|7.041666666666667|0
0|2020-06-26|0.0|0|0.0|0|209.11458333333334|0|7.578125|0
0|2020-06-27|0.0|0|0.011875000000000002|0|247.08333333333334|0|10.140625|0
0|2020-06-28|0.0|0|0.0|0|240.0|0|9.0|0
0|2020-06-29|0.0|0|0.0|0|119.27083333333333|0|2.5572916666666665|0
0|2020-06-30|0.0|0|0.0|0|167.39583333333334|0|3.0625|0
0|2020-07-01|0.0|0|0.0|0|60.9375|0|4.885416666666667|0
0|2020-07-02|0.0|0|0.0|0|64.58333333333333|0|4.375|0
0|2020-07-03|0.0|0|0.0|0|15.15625|0|1.0416666666666667|0
0|2020-07-04|0.0|0|0.0|0|39.375|0|1.9583333333333333|0
0|2020-07-05|0.0|0|0.0|0|76.92708333333333|0|3.3229166666666665|0
0|2020-07-06|0.0|0|0.0|0|134.47916666666666|0|2.4895833333333335|0
0|2020-07-07|0.0|0|0.0|0|216.35416666666666|0|4.177083333333333|0
0|2020-07-08|0.0|0|0.05250000000000001|0|95.88541666666667|0|4.708333333333333|0
0|2020-07-09|0.02125|0|0.0|0|107.29166666666667|0|1.875|0
0|2020-07-10|0.0|0|0.0011458333333333336|0|230.3125|0|7.244791666666667|0
0|2020-07-11|0.0008333333333333334|0|0.0|0|257.0833333333333|0|6.989583333333333|0
0|2020-07-12|0.0|0|0.0|0|151.875|0|3.3645833333333335|0
0|2020-07-13|0.0|0|0.0020833333333333333|0|86.5625|0|3.3125|0
0|2020-07-14|0.0020833333333333333|0|0.0|0|62.395833333333336|0|2.1875|0
0|2020-07-15|0.0|0|0.0|0|105.83333333333333|0|3.875|0
0|2020-07-16|0.005|0|0.008020833333333333|0|186.97916666666666|0|4.489583333333333|0
0|2020-07-17|0.000625|0|0.0|0|103.95833333333333|0|2.03125|0
0|2020-07-18|0.0|0|0.0|0|149.0625|0|5.197916666666667|0
0|2020-07-19|0.0|0|0.003645833333333333|0|232.70833333333334|0|8.697916666666666|0
0|2020-07-20|0.0033333333333333335|0|0.0|0|195.20833333333334|0|4.572916666666667|0
0|2020-07-21|0.0|0|0.021145833333333336|0|86.45833333333333|0|2.8020833333333335|0
0|2020-07-22|0.0|0|0.0040625|0|183.02083333333334|0|5.208333333333333|0
0|2020-07-23|0.00020833333333333335|0|0.0|0|223.85416666666666|0|3.78125|0
0|2020-07-24|0.0|0|0.0|0|37.083333333333336|0|1.1458333333333333|0
0|2020-07-25|0.0|0|0.0|0|54.583333333333336|0|1.3854166666666667|0
0|2020-07-26|0.0|0|0.0|0|136.25|0|3.7708333333333335|0
0|2020-07-27|0.0|0|0.02020833333333334|0|213.75|0|6.494791666666667|0
0|2020-07-28|0.03145833333333333|0|0.0004166666666666667|0|197.5|0|4.447916666666667|0
0|2020-07-29|0.0|0|0.0|0|165.52083333333334|0|5.046875|0
0|2020-07-30|0.0|0|0.0|0|27.8125|0|1.5208333333333333|0
0|2020-07-31|0.0|0|0.0|0|25.260416666666668|0|2.2708333333333335|0
0|2020-08-01|0.0|0|0.01140625|0|28.4375|0|3.1302083333333335|0
0|2020-08-02|0.0|0|0.002083333333333333|0|207.39583333333334|0|5.416666666666667|0
0|2020-08-03|0.0014583333333333334|0|0.0008333333333333334|0|205.9375|0|3.7083333333333335|0
0|2020-08-04|0.0|0|0.0|0|265.9375|0|4.583333333333333|0
0|2020-08-05|0.0|0|0.0|0|115.3125|0|1.5520833333333333|0
0|2020-08-06|0.0|0|0.0|0|22.604166666666668|0|1.3541666666666667|0
0|2020-08-07|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-08-08|0.0|0|0.0|0|87.86458333333333|0|2.3541666666666665|0
0|2020-08-09|0.0|0|0.0|0|147.65625|0|3.2239583333333335|0
0|2020-08-10|0.0|0|0.013229166666666669|0|33.125|0|1.3697916666666667|0
0|2020-08-11|0.0|0|0.0010416666666666667|0|250.3125|0|7.046875|0
0|2020-08-12|0.0|0|0.0|0|3.8541666666666665|0|0.08333333333333333|0
0|2020-08-13|0.0|0|0.0|0|43.489583333333336|0|2.765625|0
0|2020-08-14|0.0|0|0.0|0|40.0|0|3.0|0
0|2020-08-15|0.0|0|0.0|0|1.0416666666666667|0|0.078125|0
0|2020-08-16|0.0|0|0.0|0|54.895833333333336|0|1.28125|0
0|2020-08-17|0.0|0|0.0|0|174.79166666666666|0|3.5833333333333335|0
0|2020-08-18|0.0|0|0.0|0|55.677083333333336|0|3.5833333333333335|0
0|2020-08-19|0.0|0|0.0|0|51.942708333333336|0|1.96875|0
0|2020-08-20|0.0|0|0.0|0|94.94270833333333|0|1.203125|0
0|2020-08-21|0.0|0|0.0|0|20.203125|0|0.0|0
0|2020-08-22|0.0|0|0.0|0|216.58333333333334|0|0.0|0
0|2020-08-23|0.0|0|0.0|0|224.82291666666666|0|0.0|0
0|2020-08-24|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-08-25|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-08-26|0.0|0|0.0|0|0.0|0|0.0|0
0|2020-08-27|0.0|0|0.0|0|87.23958333333333|0|4.536458333333333|0
0|2020-08-28|0.0|0|0.04604166666666664|0|238.54166666666666|0|14.135416666666666|0
0|2020-08-29|0.0|0|0.13000000000000023|0|220.0|0|16.0|0
0|2020-08-30|0.0|0|0.13000000000000023|0|220.0|0|16.0|0
0|2020-08-31|0.0|0|0.09546875|0|177.70833333333334|0|12.0625|0
0|2020-09-01|0.0|0|0.011354166666666667|0|134.79166666666666|0|3.5208333333333335|0
0|2020-09-02|0.008333333333333333|0|0.0027083333333333334|0|179.89583333333334|0|5.114583333333333|0
0|2020-09-03|0.0|0|0.0|0|186.875|0|6.291666666666667|0
0|2020-09-04|0.0|0|0.0|0|115.3125|0|2.9791666666666665|0
0|2020-09-05|0.0|0|0.0|0|189.27083333333334|0|6.541666666666667|0
0|2020-09-06|0.0|0|0.0|0|113.85416666666667|0|4.770833333333333|0
0|2020-09-07|0.0|0|0.010937499999999998|0|175.05208333333334|0|6.604166666666667|0
0|2020-09-08|0.029166666666666664|0|0.031875|0|111.14583333333333|0|4.635416666666667|0
0|2020-09-09|0.0|0|0.0|0|81.66666666666667|0|4.177083333333333|0
0|2020-09-10|0.0|0|0.0|0|47.5|0|4.28125|0
0|2020-09-11|0.0|0|0.0|0|78.54166666666667|0|7.166666666666667|0
0|2020-09-12|0.0|0|0.0|0|96.35416666666667|0|3.3541666666666665|0
0|2020-09-13|0.008958333333333334|0|0.014062500000000004|0|251.35416666666666|0|4.604166666666667|0
0|2020-09-14|0.0|0|0.0|0|55.520833333333336|0|2.6145833333333335|0
0|2020-09-15|0.0|0|0.0|0|46.875|0|1.7708333333333333|0
0|2020-09-16|0.0|0|0.0|0|117.29166666666667|0|2.4166666666666665|0
0|2020-09-17|0.0|0|0.0|0|42.8125|0|4.916666666666667|0
0|2020-09-18|0.0|0|0.0|0|70.0|0|5.5|0
0|2020-09-19|0.0|0|0.0|0|46.5625|0|2.3229166666666665|0
0|2020-09-20|0.0|0|0.0|0|64.58333333333333|0|4.395833333333333|0
0|2020-09-21|0.0|0|0.0|0|52.5|0|2.1979166666666665|0
0|2020-09-22|0.0|0|0.0|0|64.47916666666667|0|1.0520833333333333|0
0|2020-09-23|0.0|0|0.0|0|144.58333333333334|0|3.0|0
0|2020-09-24|0.0|0|0.0|0|117.60416666666667|0|2.4479166666666665|0
0|2020-09-25|0.0|0|0.0|0|52.1875|0|2.3229166666666665|0
0|2020-09-26|0.0|0|0.0|0|149.6875|0|6.552083333333333|0
0|2020-09-27|0.0|0|0.0|0|181.97916666666666|0|6.71875|0
0|2020-09-28|0.0|0|0.0063541666666666686|0|229.58333333333334|0|4.25|0
0|2020-09-29|0.004166666666666667|0|0.0|0|192.1875|0|4.65625|0
0|2020-09-30|0.0|0|0.00020833333333333335|0|232.55208333333334|0|9.005208333333334|0
0|2020-10-01|0.0004166666666666667|0|0.00125|0|237.1875|0|5.6875|0
0|2020-10-02|0.0008333333333333334|0|0.0|0|143.75|0|2.5625|0
0|2020-10-03|0.0|0|0.0|0|52.083333333333336|0|1.3229166666666667|0
0|2020-10-04|0.00125|0|0.01625|0|160.10416666666666|0|2.6875|0
0|2020-10-05|0.010208333333333333|0|0.0|0|73.02083333333333|0|1.8958333333333333|0
0|2020-10-06|0.0|0|0.0|0|213.64583333333334|0|7.364583333333333|0
0|2020-10-07|0.0|0|0.0|0|220.69791666666666|0|7.125|0
0|2020-10-08|0.0|0|0.0|0|82.29166666666667|0|1.2708333333333333|0
0|2020-10-09|0.0|0|0.0|0|128.95833333333334|0|5.166666666666667|0
0|2020-10-10|0.0|0|0.0|0|181.38541666666666|0|6.072916666666667|0
0|2020-10-11|0.0|0|0.0|0|72.91666666666667|0|7.052083333333333|0
0|2020-10-12|0.0|0|0.008645833333333333|0|161.66666666666666|0|6.541666666666667|0
0|2020-10-13|0.006875|0|0.0|0|202.5|0|5.760416666666667|0
0|2020-10-14|0.0|0|0.0|0|135.83333333333334|0|6.71875|0
0|2020-10-15|0.0|0|0.0011458333333333331|0|247.91666666666666|0|8.75|0
0|2020-10-16|0.000625|0|0.0|0|231.5625|0|6.5|0
0|2020-10-17|0.0|0|0.0|0|186.97916666666666|0|7.822916666666667|0
0|2020-10-18|0.0|0|0.0|0|218.22916666666666|0|8.34375|0
0|2020-10-19|0.0004166666666666667|0|0.0048958333333333345|0|54.322916666666664|0|4.958333333333333|0
0|2020-10-20|0.0027083333333333334|0|0.017395833333333336|0|74.0625|0|6.40625|0
0|2020-10-21|0.04145833333333333|0|0.04104166666666665|0|176.04166666666666|0|5.635416666666667|0
0|2020-10-22|0.006875|0|0.005625000000000001|0|143.64583333333334|0|6.416666666666667|0
0|2020-10-23|0.0|0|0.01375|0|241.66666666666666|0|9.302083333333334|0
0|2020-10-24|0.0|0|0.0|0|172.8125|0|5.75|0
0|2020-10-25|0.0|0|0.0|0|57.5|0|6.291666666666667|0
0|2020-10-26|0.0|0|0.0|0|173.33333333333334|0|4.0625|0
0|2020-10-27|0.0|0|0.000625|0|30.0|0|1.4114583333333333|0
0|2020-10-28|0.0010416666666666667|0|0.0012499999999999998|0|173.125|0|3.5625|0
0|2020-10-29|0.0|0|0.0|0|56.822916666666664|0|3.1614583333333335|0
0|2020-10-30|0.0004166666666666667|0|0.0|0|223.4375|0|3.8020833333333335|0
0|2020-10-31|0.0|0|0.0|0|127.5|0|5.625|0
0|2020-11-01|0.00020833333333333335|0|0.0004166666666666667|0|275.5729166666667|0|12.8125|0
0|2020-11-02|0.0|0|0.0|0|253.75|0|9.40625|0
0|2020-11-03|0.0|0|0.0|0|224.375|0|7.0625|0
0|2020-11-04|0.0|0|0.0|0|208.22916666666666|0|7.65625|0
0|2020-11-05|0.0|0|0.0|0|201.97916666666666|0|6.697916666666667|0
0|2020-11-06|0.0|0|0.0|0|172.08333333333334|0|4.041666666666667|0
0|2020-11-07|0.0|0|0.0|0|109.6875|0|2.6770833333333335|0
0|2020-11-08|0.0|0|0.0|0|100.83333333333333|0|3.5520833333333335|0
0|2020-11-09|0.0|0|0.0|0|141.25|0|4.729166666666667|0
0|2020-11-10|0.0|0|0.0025|0|191.14583333333334|0|10.291666666666666|0
0|2020-11-11|0.001875|0|0.0004166666666666667|0|219.47916666666666|0|7.041666666666667|0
0|2020-11-12|0.0|0|0.0|0|41.927083333333336|0|1.765625|0
0|2020-11-13|0.0|0|0.0|0|157.86458333333334|0|3.640625|0
0|2020-11-14|0.0|0|0.003541666666666667|0|106.14583333333333|0|5.96875|0
0|2020-11-15|0.01375|0|0.017395833333333336|0|233.95833333333334|0|20.03125|0
0|2020-11-16|0.0004166666666666667|0|0.0|0|240.0|0|12.75|0
0|2020-11-17|0.0|0|0.0|0|293.125|0|9.135416666666666|0
0|2020-11-18|0.0|0|0.0|0|100.72916666666667|0|5.833333333333333|0
0|2020-11-19|0.0|0|0.0|0|212.8125|0|14.802083333333334|0
0|2020-11-20|0.0|0|0.0|0|239.16666666666666|0|8.510416666666666|0
0|2020-11-21|0.0|0|0.0|0|75.9375|0|3.9166666666666665|0
0|2020-11-22|0.007083333333333334|0|0.01750000000000001|0|149.375|0|6.78125|0
0|2020-11-23|0.005|0|0.0|0|204.6875|0|4.53125|0
0|2020-11-24|0.0|0|0.0008333333333333334|0|95.52083333333333|0|5.197916666666667|0
0|2020-11-25|0.0008333333333333334|0|0.016145833333333335|0|167.60416666666666|0|6.651041666666667|0
