|dates|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|Castro_Texas_UnitedStates.NYT_ConfirmedDeaths.data|Castro_Texas_UnitedStates.NYT_ConfirmedDeaths.missing|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|Castro_Texas_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
