|dates|McCracken_Kentucky_UnitedStates.BLS_EmployedPopulation.data|McCracken_Kentucky_UnitedStates.BLS_EmployedPopulation.missing|McCracken_Kentucky_UnitedStates.BLS_UnemployedPopulation.data|McCracken_Kentucky_UnitedStates.BLS_UnemployedPopulation.missing|McCracken_Kentucky_UnitedStates.BLS_UnemploymentRate.data|McCracken_Kentucky_UnitedStates.BLS_UnemploymentRate.missing|McCracken_Kentucky_UnitedStates.BLS_LaborForcePopulation.data|McCracken_Kentucky_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-02|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-03|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-04|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-05|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-06|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-07|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-08|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-09|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-10|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-11|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-12|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-13|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-14|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-15|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-16|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-17|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-18|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-19|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-20|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-21|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-22|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-23|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-24|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-25|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-26|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-27|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-28|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-29|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-30|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-01-31|27584.0|0|1582.5|0|5.425745289973086|0|29166.5|0
0|2020-02-01|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-02|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-03|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-04|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-05|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-06|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-07|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-08|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-09|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-10|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-11|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-12|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-13|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-14|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-15|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-16|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-17|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-18|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-19|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-20|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-21|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-22|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-23|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-24|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-25|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-26|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-27|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-28|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-02-29|27755.0|0|1492.5|0|5.103000256432174|0|29247.5|0
0|2020-03-01|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-02|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-03|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-04|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-05|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-06|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-07|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-08|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-09|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-10|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-11|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-12|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-13|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-14|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-15|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-16|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-17|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-18|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-19|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-20|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-21|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-22|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-23|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-24|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-25|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-26|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-27|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-28|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-29|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-30|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-03-31|27524.0|0|1633.0|0|5.600713379291422|0|29157.0|0
0|2020-04-01|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-02|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-03|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-04|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-05|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-06|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-07|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-08|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-09|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-10|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-11|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-12|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-13|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-14|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-15|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
0|2020-04-16|24557.0|0|5126.5|0|17.27053750400054|0|29683.5|0
