|dates|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|Matanuska-Susitna_Alaska_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|Matanuska-Susitna_Alaska_UnitedStates.TotalPopulation.data|Matanuska-Susitna_Alaska_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|108317.0|0
