|dates|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Deaths_AllCauses.missing|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Excess_Deaths.missing|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.data|ColonialHeights_Virginia_UnitedStates.NYT_AllCausesDeathsMonthly_Expected_Deaths_AllCauses.missing|ColonialHeights_Virginia_UnitedStates.TotalPopulation.data|ColonialHeights_Virginia_UnitedStates.TotalPopulation.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|17370.0|0
