|dates|Morrison_Minnesota_UnitedStates.BLS_EmployedPopulation.data|Morrison_Minnesota_UnitedStates.BLS_EmployedPopulation.missing|Morrison_Minnesota_UnitedStates.BLS_UnemployedPopulation.data|Morrison_Minnesota_UnitedStates.BLS_UnemployedPopulation.missing|Morrison_Minnesota_UnitedStates.BLS_UnemploymentRate.data|Morrison_Minnesota_UnitedStates.BLS_UnemploymentRate.missing|Morrison_Minnesota_UnitedStates.BLS_LaborForcePopulation.data|Morrison_Minnesota_UnitedStates.BLS_LaborForcePopulation.missing
0|2020-01-01|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-02|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-03|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-04|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-05|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-06|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-07|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-08|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-09|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-10|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-11|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-12|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-13|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-14|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-15|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-16|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-17|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-18|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-19|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-20|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-21|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-22|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-23|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-24|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-25|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-26|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-27|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-28|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-29|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-30|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-01-31|16149.0|0|1485.5|0|8.423828291133857|0|17634.5|0
0|2020-02-01|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-02|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-03|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-04|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-05|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-06|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-07|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-08|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-09|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-10|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-11|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-12|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-13|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-14|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-15|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-16|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-17|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-18|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-19|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-20|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-21|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-22|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-23|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-24|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-25|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-26|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-27|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-28|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-02-29|16297.0|0|1347.5|0|7.636940689733344|0|17644.5|0
0|2020-03-01|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-02|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-03|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-04|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-05|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-06|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-07|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-08|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-09|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-10|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-11|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-12|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-13|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-14|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-15|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-16|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-17|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-18|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-19|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-20|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-21|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-22|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-23|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-24|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-25|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-26|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-27|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-28|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-29|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-30|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-03-31|16294.0|0|1278.5|0|7.275572627685304|0|17572.5|0
0|2020-04-01|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-02|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-03|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-04|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-05|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-06|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-07|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-08|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-09|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-10|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-11|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-12|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-13|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-14|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-15|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-16|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-17|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-18|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-19|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-20|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-21|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-22|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-23|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-24|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-25|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-26|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-27|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-28|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-29|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-04-30|15982.5|0|1609.0|0|9.146462780320041|0|17591.5|0
0|2020-05-01|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-02|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-03|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-04|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-05|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-06|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-07|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-08|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-09|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-10|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-11|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-12|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
0|2020-05-13|16149.0|0|1713.0|0|9.590191467920725|0|17862.0|0
