|dates|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Expected_Deaths_AllCauses.missing|OutofOR_Oregon_UnitedStates.NYT_ConfirmedDeaths.data|OutofOR_Oregon_UnitedStates.NYT_ConfirmedDeaths.missing|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Excess_Deaths.missing|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.data|OutofOR_Oregon_UnitedStates.NYT_AllCausesDeathsWeekly_Deaths_AllCauses.missing
0|2021-10-16|0.0|100|0.0|100|0.0|100|0.0|100
